Unnamed: 0,"=""'""&MID(CELL(""filename"",B1),FIND(""]"",CELL(""filename"",B1))+1,26)&""'!""&LEFT(ADDRESS(1,COLUMN(),4),1+(COLUMN()>26))",'S_Mylist'!B,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,"=LEFT(ADDRESS(1,COLUMN(),4),1+(COLUMN()>26))",Unnamed: 58
,RPRX,Royalty Pharma Class A Shs,NASDAQ,건강관리,45627,2020,36.07,-0.011510002740476866,0,21035.1,0.2482,0.9168187383058836,5.127967372078288,9.24620432368888,PER (1),0.3617384865521178,1.8572444823140666,PBR (2),-0.10332191559972648,0.1316442887876357,Sales (3),5.929699167461363,4.630339008284223,2.494957252899348,0.7023627389263014,150.44,230.26,36.28,64.43249999999999,931.511059878571,0.3842170277014618,0.02522872192958137,0.0293949771689499,-0.016093835242771304,-0.008248556502611915,0.13463353255740795,0.4122944400939703,0.29981981981981987,-0.057085646485255784,-0.017796938396003152,0.041419539852303074,-0.03239844554752247,-0.256136536965541,-0.17432224428910495,-0.028629856850715684,-0.04426559356136816,0.008492569002123149,-0.024640657084188933,0.08447488584474888,0.10465116279069772,4.75,4.89,4.97,4.71,4.87,4.38,4.3,
,LULU,lululemon athletica,NASDAQ,"화장품,의류,완구",45658,2005,175.59,-0.014646464646464574,0,20822.17,0.2849,0.1870766548185903,41.20807901062962,13.149589136049673,PER (1),0.03458608466165791,4.326764978154606,PBR (1),0.4186114682474118,0.046046404271696664,Sales (3),12.468647006788993,11.395081301756463,9.098350710557972,2.8557255108261144,104.82,160.42,25.27,33.62875,649.0046823154253,0.13965868668910875,0,-0.004027226318774835,-0.11554928726137104,-0.2910610465116279,-0.31316252689223545,-0.5458918457599504,-0.3312385740402194,-0.007312941480660348,-0.019494219509262445,0.16636735246527645,0.27738374919060393,0.4710231389056998,0.23058328029559488,-0.012279355333844985,-0.14541832669322718,-0.14937210839391946,-0.16265452179570594,-0.14655172413793108,-0.12150170648464172,12.87,13.03,15.06,15.13,15.37,15.08,14.65,
,005380.KS,현대차,KOSPI,자동차,45627,1967,"₩ 220,000",0.02088167053364276,0,38456.387665198235,0.0924,0.0654069016824087,25.79037120134571,5.211276561562594,PER (1),0.13288620903534643,0.4994803386320587,PBR (2),0.02064947868619904,0.039309116721618735,Sales (3),4.959076237230228,4.59104247850496,3.7860611717111765,1.325717033651016,"93,413","142,969","22,524",9.953750000000001,"₩ 578,391",0.10148835522214728,0.05518181818181818,0.02564102564102555,-0.006772009029345383,0.02564102564102555,0.1351909184726523,0.023255813953488413,-0.07172995780590719,-0.05224190431140088,0.0024198930969074476,-0.0304911323081567,-0.2045319629510537,-0.10801512200451668,-0.09080606881268655,-0.004398072731221868,-0.006222672819088323,-0.0457677169927928,-0.15267697327648025,-0.16108564658782187,-0.18710020024253943,29.18198806309507,29.310899531050165,29.364715077447777,30.58163990336791,34.44021600113685,34.78541992326275,35.898628676993035,
,068270.KS,셀트리온,KOSPI,건강관리,45627,1991,"₩ 175,400",0.0017133066818959541,0,28732.016484297284,0.0652,0.309315726018713,401.84570104053284,54.80570403318943,PER (3),-0.02828919512972794,2.163780552056931,PBR (1),0.15094710215794205,0.19053467462209614,Sales (3),23.949758923231386,16.89728963988307,7.064912772440272,2.876416281807514,"226,151","346,125","54,530",56.40125,"₩ 1,400,269",0.23088702150954488,0.004338654503990878,-0.014606741573033655,0.02274052478134103,0.017991874637260485,0.04956124956772334,0.009415068713887864,-0.0017738052356019995,0.02376346744650938,0.010047150843724921,0.0755329761102532,0.013566625589985573,0.058100604179322425,0.046014891492555846,0.031359531812629196,0.030917118738415565,0.05260724042185203,-0.020208053640369913,-0.008810665643583314,0.019676912633008154,3.6713585334659653,3.559727156458718,3.5612547960778738,3.4878712519539574,3.7470797214722182,3.7039931789114675,3.600511581639903,
,003490.KS,대한항공,KOSPI,운송,45627,1962,"₩ 23,000",0.013215859030837107,0,5957.1962484013075,0.1103,0.08398650138018465,36.92477041645161,6.32701841258603,PER (2),0.018609220057548725,0.7518694462164135,PBR (2),-0.051268837581812554,0.13468451638141343,Sales (3),5.077323502749948,3.9435248166499774,2.0965679139847673,0.4697658337108722,"13,541","20,725","3,265",7.6428571428571415,"₩ 83,845",0.1380849510831872,0.03278260869565217,0.013215859030837107,-0.019189765458422214,-0.04166666666666663,0.09263657957244664,-0.012875536480686733,0.019955654101995624,-0.061286581610123916,-0.05693475628417631,0.021407272736327802,-0.20056690185470827,-0.04098848344976316,-0.0003857678729887841,-0.025867916640133336,-0.07799507862924891,-0.061177004256000485,-0.19126625108034045,-0.1301903584672435,-0.004994287394938857,2.4999147363933494,2.5662995594713656,2.711389796788404,2.662817962199801,3.0911467955094496,2.8740940741793377,2.51246269717209,
,001040.KS,CJ,KOSPI,"상사,자본재",45627,1953,"₩ 178,300",-0.02032967032967037,0,4382.684382549382,0.0839,0.059927668191011446,39.90426689970644,19.482203613975557,PER (3),0.006897273155917372,1.0597944339248093,PBR (5),0.009328032309342094,0.047910724718845075,Sales (3),11.801881667836819,10.747382002553099,8.505135951416822,4.066355440937941,"65,510","100,264","15,796",19.348750000000003,"₩ 405,623",0.08566832025166304,0.017083567021873247,-0.014917127071823244,0.10265924551638839,0.15554115359688914,0.45077298616761596,0.7601184600197433,0.5517841601392515,0.008772883483671588,-0.041065306728535575,0.24525792321527978,-0.16019141434636003,-0.5347167017886376,-0.43961732622137073,0.016058562351001813,0.059723381901202424,0.35988146648650726,0.2072456430231771,0.14907541969431207,0.08760266029393503,9.775387238880203,9.620889583629387,9.22447065510871,7.188411254796077,8.097264459286627,8.507176353559755,8.988013357965041,
,004990.KS,롯데지주,KOSPI,"상사,자본재",45627,1967,"₩ 28,350",0,0,2131.072900383686,0.0285,0.031002818591718325,32.69945693534563,-26.31734555357305,PER (1),-3.565043426274176,0.34153791663786986,PBR (4),-0.03281297943258099,0.03489003986233125,Sales (3),15.242891315601135,14.232426140686405,11.98968857980755,-7.542939376800872,"5,007","7,662","1,207",13.11,"₩ 30,999",0.00897284703376977,0.042328042328042326,-0.020725388601036232,-0.042229729729729715,-0.02409638554216864,0.36626506024096384,0.2886363636363636,0.15714285714285725,-0.22358168087275673,0.09015692073539483,0.4447602278820044,-0.12182752945310149,-0.2944506170657434,-0.11266901117691164,-0.2221042635346395,0.046056634119014735,0.3797462320141741,0.16110160198978352,-0.08214059196617338,0.01990967234199993,1.2338993889441523,1.5862015063237174,1.1795722609066364,0.8942944436549666,1.0626971720903795,1.3443228648571834,1.2098124200653688,
,000990.KS,DB하이텍,KOSPI,반도체,45627,1953,"₩ 56,100",-0.03275862068965518,0,1829.698735256501,0.1251,0.22580180773067077,43.068243080659364,9.522159581912897,PER (3),0.11664140509092902,1.032007273959551,PBR (2),-0.03211510062410239,0.08735545080598242,Sales (3),7.371648488356041,6.23478592403153,4.101699755249296,1.090047557886426,"18,837","28,830","4,542",8.5275,"₩ 116,633",0.07593438275046194,0.02233511586452763,-0.003552397868561319,0.26067415730337085,0.21297297297297302,,0.7697160883280758,0.38689740420271934,-0.012620398692661548,-0.2527735910387899,-0.22432178194776553,,-0.6123383557704558,-0.30056801526737414,0.006030009377930604,0.006030009377930604,-0.0522664193004542,,0.08105139402082644,0.061765215311399516,4.573383544123916,4.545971294585761,4.545971294585761,4.825600397896831,,4.230495949978684,4.307339775472502,
,112610.KS,씨에스윈드,KOSPI,에너지,45627,2006,"₩ 42,750",0.028880866425992746,0,1245.0063947704987,0.1672,0.10058123349727097,58.206230305199604,8.7558226942875,PER (1),0.3367668235553436,1.3760731094359138,PBR (1),0.34909128376069964,0.08278641141959163,Sales (3),6.659551549901173,5.680144593683152,3.816325478524144,1.0576400817653284,"419,392","641,880","101,124",231.81500000000003,"₩ 2,596,763",0.5078203929447298,0.02194152046783626,-0.001168224299065379,0.021505376344086002,-0.13373860182370823,0.2445414847161571,0.028880866425992746,-0.3786337209302325,-0.017040808845052102,-0.015641046662399627,0.12354688800350273,-0.09583076679351038,0.27729048558789,0.6115146764190653,0.003993772795035986,0.003993772795035986,-0.05110932414586715,0.0653747891245679,0.22984501347708913,0.20831678186488714,3.890343896546824,3.8748685519397466,3.8748685519397466,4.0998863151911324,3.6516200085263604,3.1632798067358245,3.2196390507318458,
,285130.KS,SK케미칼,KOSPI,화학,45627,2017,"₩ 58,000",0.02473498233215543,0,731.0792951541849,0.037200000000000004,0.04084395802775584,118.0381575217321,29.702263230304066,PER (3),0.08714876626450363,0.4994817506726793,PBR (1),0.2807224376222546,0.18748955308386062,Sales (3),9.430884734632986,6.687947290529852,2.832330007532682,1.5842089728070765,"90,359","138,295","21,788",27.32125,"₩ 559,480",0.25439891926161096,0.019827586206896553,-0.021922428330522714,-0.0034364261168384758,-0.2438070404172099,0.5612382234185733,0.27753303964757703,0.1462450592885376,0.04149527265018291,-0.0912179535545928,0.12712167619074455,7.70131053192809,5.613324548889217,0.11318169188063273,0.041775650258813656,-0.09652493655808167,-0.15760297455212702,8.179212826548586,5.814531250000001,0.23486257754522463,3.098834730709109,2.97457012931647,3.429906210032684,3.6785917294301544,-0.4316399033679124,0.45473923546966033,2.509457155037658,
