Unnamed: 0,'M_Company'!B,※ 25/10/03 기준 데이터,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,'M_Company'!S,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,AH
,BRK.B,Berkshire Hathaway Class B,NYSE,"상사,자본재",Dec,1998,498.75,1077247,0.0345,0.053714812694404174,22.670454545454547,1.46,-0.0025598464092153606,-0.005463718120002459,0.028350515463917425,-0.059246265278406485,0.10109060402684578,0.008983494638323562,0.039094351996084534,0.04295016339364109,0.23075638734019227,0.005639323027090387,0.0054844606946984,0.023255813953488372,0.046622264509990505,0.044634377967711365,0.08588351431391897,22,21.88,21.5,21.02,21.06,20.26
,JPM,JPMorgan Chase,NYSE,은행,Dec,1968,310.03,852506.2,0.1629,0.4605553529301665,15.16780821917808,2.37,-0.01907865595140168,0.03512403592534463,0.04739864864864862,0.3556779920416282,0.510646591628904,0.03139834818645475,-0.009853486111986248,0.04968270378916087,-0.13633832491174402,-0.2895652992646942,0.011380504700643267,0.014895729890764682,0.07240293809024148,0.09246392303580975,0.2002348796241926,20.44,20.21,20.14,19.06,18.71,17.03
,ORCL,Oracle,NYSE,소프트웨어,May,2005,286.14,815725.8,0.5213,0.415725633239874,39.1972602739726,18.24,0.009454596768503576,0.2805549339897069,0.20571380414630025,1.0851125847117977,0.7148507731032001,0.0011664718170817986,-0.2632835623429753,-0.14114934991269232,-0.8588392502562775,-0.5962599994609273,0.009681881051175572,0.006896551724137907,0.03988603988603993,0.09939759036144581,0.09774436090225555,7.3,7.23,7.25,7.02,6.64,6.65
,WMT,Walmart,NYSE,필수소비재,Jan,1969,102.07,813788.9,0.22039999999999998,0.044961159013205035,35.8140350877193,7.76,-0.010566110895696035,0.02644810941271114,0.037718584790565224,0.1697226678890671,0.26905383563346996,0.01857243623929312,-0.0054349916177769235,0.01956852520917681,0.008813592810173437,-0.17273572478024515,0.007067137809187285,0.010638297872340514,0.03260869565217402,0.0516605166051661,0.07547169811320761,2.85,2.83,2.82,2.76,2.71,2.65
,0700.HK,Tencent Holdings,Hongkong,소프트웨어,Dec,2004,HK$ 673.50,795805.9582562204,0.205,0.36573913398707325,20.15863513917989,4.28,0.045807453416149,0.12531328320802015,0.3443113772455091,0.35295299316994777,0.4446589446589446,-0.055892719215950834,-0.11285591446414066,-0.24443972571541017,-0.12071747702661445,-0.18588716113474035,0.012117540139351634,0.010586811857229107,0.058954041204437285,0.1488995873452545,0.23420760990025857,4.293902940571663,4.242494345054493,4.24892041949414,4.054852971416821,3.737404894098293,3.4790767016245114
,LLY,Eli Lilly,NYSE,건강관리,Dec,1901,839.87,794900.6,0.8025,0.44866887607097083,29.101524601524602,19.93,0.15917685704032913,0.13829743978965348,0.07583229789795953,0.0643526087011621,-0.051583761504149894,-0.13555871840740763,-0.10560593548873887,0.057566823326289165,0.20549343242261528,0.38903601366022533,0.022678951098511715,0.0223166843783209,0.10872070687668069,0.14297029702970296,0.31660583941605824,28.86,28.22,28.23,26.03,25.25,21.92
,V,Visa Class A,NYSE,소프트웨어,Sep,2007,349.84,674002.1,0.6313,0.6811398307492997,26.95223420647149,15.82,0.03696238551145625,-0.002935560178983776,-0.025135150197848843,0.030790535961578103,0.26359893086758635,-0.02590646645953666,0.023427111619087268,0.08987766710951942,0.16439796533414242,-0.0827882643295351,0.010116731517509789,0.010116731517509789,0.04006410256410256,0.06831275720164609,0.15996425379803406,12.98,12.85,12.85,12.48,12.15,11.19
,MA,Mastercard Class A,NYSE,소프트웨어,Dec,2001,580.45,524733.7,1.5916,0.5900582272300092,31.274245689655178,40.04,0.02710880682320882,-0.021625539374325653,0.0196929238985315,0.09405334087267958,0.1726973351920318,-0.014173981338962657,0.045100795978141976,0.06677038747420803,0.1362706790834637,-0.008993779594871715,0.01199563794983636,0.013100436681222622,0.06178489702517152,0.10344827586206887,0.14285714285714288,18.56,18.34,18.32,17.48,16.82,16.24
,NFLX,Netflix,NASDAQ,소프트웨어,Dec,1997,1153.32,490076.1,0.45,0.32223280498001217,36.88263511352734,14.059999999999999,-0.04732325026226447,-0.05942031349394061,-0.1109021107325121,0.25764134998091714,0.6317487266553481,0.06418186599680417,0.08736753823267487,0.22512756340760626,0.04656873146255491,-0.21242288636613588,0.0159194282001299,0.01757240481614055,0.08954703832752614,0.17733433734939763,0.398479427549195,31.27,30.78,30.73,28.7,26.56,22.36
,XOM,Exxon Mobil,NYSE,에너지,Dec,1882,113.26,482855.3,0.1153,0.12794510955959248,15.409523809523812,1.84,-0.033782630950349724,0.012063265123760214,0.009447415329768338,0.0073823712532241625,-0.0760319791156795,0.041571133553252655,0.007926939414218022,0.03182850939124355,0.0691057759416254,-0.039431831411048335,0.006849315068493127,0.009615384615384533,0.016597510373443876,-0.050387596899224875,-0.13631022326674502,7.35,7.3,7.28,7.23,7.74,8.51
,JNJ,Johnson & Johnson,NYSE,건강관리,Dec,1887,188.64,454309,0.3267,0.3311078795310858,16.69380530973451,5.24,0.04969116910578131,0.05977528089887629,0.20915325940644824,0.180327868852459,0.1753271028037382,-0.044307537126927,-0.043167157325347566,-0.14967631026034536,-0.0003300371535383262,-0.0884429542146643,0.004444444444444508,0.00623330365093502,0.03479853479853487,0.05312208760484625,0.0660377358490567,11.3,11.25,11.23,10.92,10.73,10.6
,9988.HK,Alibaba Group Holding,Hongkong,소매(유통),Mar,1999,HK$ 185.10,451517.5817396669,0.1244,0.1476412667992707,20.498338870431894,2.65,0.11171171171171168,0.3803131991051454,0.7429378531073445,0.5106287545367867,0.6960241016844837,-0.10544071355063735,-0.34289218350289874,-0.7604144033656244,-0.4954042808470669,-0.6877997973415837,0.028473804100227807,0.035550458715596256,-0.05839416058394156,-0.06811145510835903,-0.01633986928104565,1.1605490438001234,1.1284186716018918,1.1207073822743163,1.232521077524162,1.2453732264034545,1.1798272671190622
,ABBV,AbbVie,NYSE,건강관리,Dec,2012,233.91,413215.7,4.3661,0.4753025070820248,16.840172786177106,31.78,0.060287384978015446,0.10407816482582821,0.2357882502113271,0.1600376909343384,0.1967766692248658,-0.04547958430491942,-0.07835246771025199,-0.16438790670023226,0.04777190529981393,-0.009683405099458142,0.013868613138686226,0.01535087719298252,0.046721929163526826,0.0809338521400779,0.16624685138539047,13.89,13.7,13.68,13.27,12.85,11.91
,PLTR,Palantir Technologies Class A,NYSE,소프트웨어,Dec,2003,173.07,410407.4,0.24710000000000001,0.4456586277671895,213.66666666666666,46.34,-0.025342118601115016,0.11730148482892178,0.2881065793390889,1.0702153110047847,3.410550458715596,0.03878130613552483,-0.09442666490632806,-0.05447294111092385,-0.6154707144516938,-2.46113261740415,0.012500000000000011,0.012500000000000011,0.20895522388059704,0.32786885245901654,0.9285714285714288,0.81,0.8,0.8,0.67,0.61,0.42
,COST,Costco Wholesale,NASDAQ,소매(유통),Aug,1987,915.38,405730.3,0.2776,0.039088478919137526,44.87156862745098,11.19,-0.0006223047109559232,-0.03621891385373455,-0.07258211586391361,-0.053459899904868324,0.04534813342926003,0.009964853589903448,0.054001141183735585,0.12238615835218514,0.23351065690549916,0.10132609388029346,0.008403361344537723,0.0074074074074073374,0.02512562814070352,0.0531750129065564,0.1258278145695363,20.4,20.23,20.25,19.9,19.37,18.12
,005930.KS,삼성전자,KOSPI,반도체,Dec,1969,"₩ 89,000",401147.6481455165,0.095,0.13054022684459105,14.900634532639087,1.3400000000000003,0.06842737094837936,0.27507163323782224,0.39498432601880884,0.5451388888888888,0.45187601957585644,-0.05112555533933596,-0.09819665009263914,-0.18722032080680578,-0.24973770674605866,-0.5237603586900368,0.039504621548196873,0.1750044262585327,0.1668463948863414,0.21206525334475135,-0.09644851273812609,4.243924968026147,4.082641750746056,3.6118374307233196,3.637089668892994,3.5013997442091798,4.696937615461134
,ASML,ASML Holding NV ADR,Nasdaq,반도체,Dec,1994,1032.22,400160.2,0.47,0.33890038050001275,34.990508474576274,16.42,0.08481166974945364,0.3204810029423051,0.2992070484581497,0.7045991247626127,0.2391596638655462,-0.07601460725774967,-0.3056798976945497,-0.29021098312626403,-0.5437240816850122,-0.24727967640531834,0.007857874957294172,0.004426285325161696,-0.01568234901568231,0.03399929898352607,-0.028966425279789303,29.5,29.27,29.37,29.97,28.53,30.38
,HD,Home Depot,NYSE,소매(유통),Jan,1978,395.06,393237.4,1.2196,0.135332958676409,24.737633061991232,25.08,-0.03665049135555598,-0.031026955434009462,0.06290357296599214,0.10999971903009187,-0.04013800476213614,0.043890876117439095,0.04833746262015936,-0.018429500891731884,0.054562834680616734,0.09867122711878751,0.00630119722747331,0.006935687263556193,0.019795657726692242,0.03768680961663418,0.03768680961663418,15.97,15.87,15.86,15.66,15.39,15.39
,BAC,Bank of America,NYSE,은행,Dec,1998,50.64,375087.8,0.1085,0.3751051258039688,12.143884892086332,1.29,-0.030070867649875543,0.011586096683979141,0.03494788473329247,0.3605588393336916,0.2901910828025478,0.043145977514382386,0.010924645568711606,0.03746922308161221,-0.16170366079231646,-0.10127744317177426,0.012135922330097044,0.012135922330097044,0.04773869346733667,0.07197943444730072,0.16806722689075634,4.17,4.12,4.12,3.98,3.89,3.57
,PG,Procter & Gamble,NYSE,필수소비재,Jun,1905,152.27,356385.7,0.3091,0.24496256759016985,21.3562412342216,6.19,-0.0015081967213114167,-0.03730163747866211,-0.0532239010134925,-0.1167121062706652,-0.10492593463437572,0.00667273636839731,0.051901809513931904,0.09212706642791679,0.22703612622680858,0.1257723473743929,0.0042253521126760915,0.0042253521126760915,0.014224751066856278,-0.01655172413793105,0,7.13,7.1,7.1,7.03,7.25,7.13
,1398.HK,Industrial and Commercial Bank of China H,Hongkong,은행,Dec,1985,HK$ 5.70,340420.2652683529,0.0885,0.6155659566273015,5.135135135135135,0.45,0,-0.006968641114982632,-0.064039408866995,0.04395604395604402,0.1850311850311852,-0.013111896848244358,0.00883919800163302,0.11404792828356576,0.06715766261981265,-0.1513761023163304,0.009090909090909111,0,0.009090909090909111,0.02777777777777784,0.009090909090909111,0.14265885256014807,0.1413736376722188,0.14265885256014807,0.1413736376722188,0.13880320789636028,0.1413736376722188
,UNH,UnitedHealth Group,NYSE,건강관리,Dec,2015,360.2,326223.6,0.1632,0.05136729000935208,20.665519219736087,3.19,0.046849569867472685,0.16993633883331172,0.16739588397342398,-0.3335060321219748,-0.39232391396035426,-0.03897797332093111,-0.1491267363020224,-0.42749383400829344,0.022639840732178285,-0.017221830162373664,0.0069324090121317735,0.010434782608695636,-0.2847763643824375,-0.43774193548387097,-0.4303921568627451,17.43,17.31,17.25,24.37,31.0,30.6
,1288.HK,Agricultural Bank Of China H,Hongkong,은행,Dec,1986,HK$ 5.17,319651.3212009048,0.09519999999999999,0.5778926292319799,5.942528735632184,0.55,-0.00576923076923086,-0.02819548872180455,-0.08495575221238949,0.12147505422993476,0.375,-0.01643357516992261,0.04169395258519915,0.16158764825233696,-0.0024248397175701403,-0.3269064146113484,0,0.011627906976744212,0.035714285714285796,0.035714285714285796,0.023529411764705938,0.11181369524984577,0.11181369524984577,0.11052848036191651,0.10795805058605798,0.10795805058605798,0.10924326547398724
,GE,GE Aerospace,NYSE,"상사,자본재",Dec,1892,297,314950.5,0.41729999999999995,0.21632959121018266,44.06528189910979,17.58,0.006847921893009534,0.07635994636320809,0.20301360985093986,0.5829025209188297,0.6150959812931645,0.007625100227866411,-0.0570030905124706,-0.07702800596088817,-0.28993681142683136,-0.2622337582764673,0.013533834586466143,0.008982035928143787,0.10130718954248367,0.16608996539792387,0.33201581027668,6.74,6.65,6.68,6.12,5.78,5.06
,CVX,Chevron,NYSE,에너지,Dec,1926,153.55,314377.3,0.1051,0.12671332733423316,17.252808988764045,1.95,-0.041271228771228685,-0.028533468303175935,0.034912718204488824,-0.01646169613118109,0.015206611570248052,0.04899774662238063,0.03890828822576964,-0.014708576787569483,-0.0333508113936159,-0.24834175792495,0.006787330316742138,0,-0.004474272930648674,-0.17668825161887142,-0.25398155909471914,8.9,8.84,8.9,8.94,10.81,11.93
,7203.T,Toyota Motor,Tokyo,자동차,Mar,1937,"JP¥ 2,839.50",304190.63273195876,0.0958,0.08125438487160908,10.173408333631901,0.95,-0.04377841387438963,-0.004208311415044741,0.13059924347999208,0.12745681953543775,0.09148568133768986,0.06554971921968583,0.04634596908154494,-0.08233080551147993,-0.1937661077354319,-0.20985699541517172,0.018909940495747186,0.024858632591613538,0.034852248711579256,-0.1350254121730506,-0.16306336022069617,1.8930412371134022,1.8579083016820401,1.8471242539338035,1.8292864894194247,2.188551275094954,2.2618692349430276
,601288.SS,Agricultural Bank of China Limited,Shanghai,은행,Dec,1979,CN¥ 6.67,299109.26956033154,0.09759999999999999,0.5779749570348804,8.337499999999999,0.78,0.007552870090634434,-0.06713286713286715,0.12100840336134455,0.2777777777777779,0.3895833333333334,-0.029755676029787903,0.06900342401951753,-0.054449767394657206,-0.19444184897969907,-0.32605812074834867,0,0,0.025641025641025685,0,0.03896103896103903,0.11237533361427168,0.11237533361427168,0.11237533361427168,0.10956595027391489,0.11237533361427168,0.10816125860373649
,RY,Royal Bank of Canada,NYSE,은행,Oct,1995,146.96,288107.3,0.1629,0.43147321882917306,13.670697674418605,2.11,0.0058175347341045125,0.009063444108761587,0.10796139927623671,0.2766918599600383,0.21064338083861944,-0.002079839737008203,0.005046203078071065,-0.04161631826200207,-0.04498569448877998,-0.0605952874263333,0.002798507462686507,0.003734827264238949,0.04166666666666664,0.10483042137718392,0.12920168067226895,10.75,10.72,10.71,10.32,9.73,9.52
,KO,Coca-Cola,NYSE,필수소비재,Dec,1919,66.65,286839.4,0.4768,0.3085584732467811,21.02523659305994,9.52,0.01492310035023614,-0.03391795912451068,-0.06587245970567612,-0.08923203060945617,-0.05487804878048763,-0.007634706466619984,0.04745733600912963,0.1131315192145344,0.26231239516557686,0.12888060769990686,0.006349206349206355,0.0031645569620252488,0.02258064516129027,0.04620462046204625,0.05315614617940204,3.17,3.15,3.16,3.1,3.03,3.01
,601398.SS,Industrial and Commercial Bank of China Limited,Shanghai,은행,Dec,1984,CN¥ 7.30,276467.08105070936,0.08869999999999999,0.6202740786629223,7.227722772277228,0.63,-0.014844804318488558,-0.018817204301075363,-0.04450261780104714,0.05950653120464433,0.18122977346278324,-0.007358001620664911,0.02068776118772575,0.0954202281267088,0.014025476024807026,-0.15666559983883754,0,0,0.010000000000000018,-0.009803921568627468,0,0.141873858688018,0.141873858688018,0.141873858688018,0.1404691670178396,0.1432785503581964,0.141873858688018
,IBM,International Business Machines,NYSE,소프트웨어,Dec,1911,288.37,268622.2,0.3116,0.18110669539458923,24.47962648556876,7.61,0.014280187119693366,0.18136009832036049,-0.012330033907593352,0.18431968458663595,0.29476472701149437,-0.009933844559729975,-0.16242363456215037,0.07856459325958212,0.018355146265429362,-0.1636449872215243,0.00340715502555359,0.008561643835616408,0.041556145004420765,0.07579908675799088,0.11027332704995288,11.78,11.74,11.68,11.31,10.95,10.61
,CSCO,Cisco Systems,NASDAQ,IT하드웨어,Jul,2021,67.92,268501.1,0.3144,0.3434822518376686,16.485436893203882,5.22,0.010413567390657574,0.0036943992906752765,-0.02090240738071214,0.18513348455766887,0.29544154110242227,-0.0021394165310643374,0.014015383957101862,0.06791332793175406,-0.012572461275777158,-0.14891206825311548,0.007334963325183435,0.007334963325183435,0.02233250620347391,0.0456852791878173,0.1256830601092896,4.12,4.09,4.09,4.03,3.94,3.66
,AMD,Advanced Micro Devices,NASDAQ,반도체,Dec,1969,164.67,267233.7,0.12890000000000001,0.26550496056982953,29.40535714285714,3.93,0.032672770600777445,0.015666440510701207,0.19403959103763313,0.7555437100213218,0.011175928768805576,0.0014767490369533356,0.026015930056459705,-0.03804804537693393,-0.5327775549683434,0.10770969965748614,0.03321033210332098,0.03130755064456721,0.1313131313131312,0.09589041095890397,0.09803921568627452,5.6,5.42,5.43,4.95,5.11,5.1
,AZN,AstraZeneca ADR Representing 0.5,NASDAQ,건강관리,Dec,1992,85.31,264388,0.2876,0.33151701160366986,17.096192384769537,5.13,0.15658893709327537,0.04418604651162794,0.22836573074154076,0.24612912649722474,0.1012004646960114,-0.14142210728244275,-0.017517947566630967,-0.19560650831316467,-0.11925338240315031,-0.18448331586981828,0.014227642276422823,0.01629327902240327,0.008080808080808088,0,-0.10412926391382407,4.99,4.92,4.91,4.95,4.99,5.57
,300750.SZ,"Contemporary Amperex Technology Co., Ltd.",Shenzhen,IT가전,Dec,2011,CN¥ 402.00,261016.15395420705,0.2376,0.17436156113104165,23.48130841121495,5.36,0.056782334384858135,0.30097087378640786,0.5309036901633728,0.653776534474247,0.5959347334153797,-0.07546814149634447,-0.28126440726836627,-0.4428912786144697,-0.49031442271086856,-0.24217801320758325,0.0035169988276671335,0.01783590963139121,0.04709480122324144,0.08012618296529962,0.3291925465838508,2.4048321393454137,2.396403989324343,2.362691389240062,2.2966708807416776,2.2264362972327576,1.8092428711897741
,TMUS,T Mobile US,NASDAQ,통신서비스,Dec,2004,230.27,259150.2,0.23399999999999999,0.2375445444856379,18.82829108748978,4.48,-0.03031961932033511,-0.08861711390801863,-0.04353063343717545,-0.1404307738250774,0.10690765754939191,0.031258806854744914,0.07895988254856105,0.09940634963971826,0.3467416458979692,0.06662490033671398,0,-0.02003205128205128,0.03119730185497479,0.07943512797881733,0.1526861451460887,12.23,12.23,12.48,11.86,11.33,10.61
,WFC,Wells Fargo,NYSE,은행,Dec,1929,80.67,258421.6,0.1222,0.3605755401002625,12.241274658573596,1.45,-0.051052817315609955,0.0019873307663644812,-0.035047846889952106,0.22841480127912295,0.4672608221171337,0.06272820116903821,0.022233643002383046,0.10244778022486181,-0.03346774438115874,-0.2169367974368181,0.010736196319018449,0.013846153846153824,0.0427215189873417,0.06807131280388978,0.22947761194029842,6.59,6.52,6.5,6.32,6.17,5.36
,0939.HK,China Construction Bank H,Hongkong,은행,Dec,2004,HK$ 7.37,254273.98210980874,0.0947,0.6578105082126826,5.190140845070423,0.48,-0.0013550135501354532,-0.03407601572739183,-0.09570552147239264,0.06657018813314042,0.2161716171617163,-0.020847792389018016,0.035946572614042216,0.1366231317980543,-0.003923914507475423,-0.22562104897994756,0,0,0,-0.020689655172413838,-0.03401360544217694,0.18250051408595516,0.18250051408595516,0.18250051408595516,0.18250051408595516,0.18635615874974296,0.18892658852560149
,600519.SS,"Kweichow Moutai Co., Ltd.",Shanghai,필수소비재,Dec,1999,"CN¥ 1,443.99",254005.5724118556,0.35710000000000003,0.6819499006944579,18.294564804256936,6.42,0.006264808362369312,-0.024693526054506698,0.02005510031082225,-0.07960455866605487,-0.17391876430205944,-0.029100685965235087,0.02365857510891864,0.012694628637609128,0.16995758366214359,0.23186864098963444,-0.0006330716637123058,-0.0029055078322384473,-0.00816788137723028,0.007017096198009889,0.03338570306362932,11.08723135271808,11.094254811068971,11.119539261132182,11.178536311279673,11.009973310858266,10.729034976822588
,MS,Morgan Stanley,NYSE,증권,Dec,1981,157.59,251566.5,0.1492,0.27728757316481156,16.46708463949843,2.4,-0.01573917931422153,0.06099777822662089,0.09331205772165974,0.46011303622718414,0.5070287845462371,0.026172037734707266,-0.03361977020625884,-0.013506851753364052,-0.2506581066127477,-0.21695160257545065,0.009493670886075934,0.017003188097768348,0.05512679162072767,0.08257918552036204,0.2692307692307693,9.57,9.48,9.41,9.07,8.84,7.54
,0941.HK,China Mobile,Hongkong,통신서비스,Dec,1997,HK$ 84.55,239476.2749331688,0.1036,0.14640680830845357,11.095800524934383,1.14,-0.0052941176470588935,-0.013418903150525185,-0.02084539664157492,0.011363636363636465,0.12433510638297873,-0.011631643437213297,0.017921038984544,0.06704005182211786,0.11580790887279852,-0.07557738437193633,0.0052770448548812784,0.002631578947368427,0.0052770448548812784,0.043835616438356144,0.02419354838709671,0.9793337446020974,0.9741928850503804,0.9767633148262389,0.9741928850503804,0.9382068681883611,0.9561998766193708
,GS,Goldman Sachs Group,NYSE,증권,Dec,1998,789.98,239143.6,0.1469,0.3616739827962747,15.218262377191294,2.13,-0.015613512604204294,0.08133486640385468,0.09161507848772943,0.5452536040529703,0.6251388603168071,0.03280172128191868,-0.0497127515766771,0.019273840149438864,-0.31835666902861404,-0.3279216582972228,0.016249021143304586,0.021247294904583873,0.08621050428960028,0.10002119093028182,0.2763707892795671,51.91,51.08,50.83,47.79,47.19,40.67
,PM,Philip Morris International,NYSE,필수소비재,Dec,2007,153.27,238578.5,-1.7671999999999999,0.39793311475409837,18.600728155339805,-34.38,-0.07047122323973543,-0.06096066658497723,-0.14316860465116266,-0.05429752576047375,0.29472883933096816,0.07997834223069361,0.07990341796411932,0.2043250064201143,0.2992194028260543,-0.08656254186472623,0.008567931456548383,0.008567931456548383,0.036477987421383654,0.11804613297150612,0.18731988472622474,8.24,8.17,8.17,7.95,7.37,6.94
