Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
,TSLA,Tesla,NASDAQ,자동차,45627,2003,429.83,-0.014151376146789074,0,1429250,0.09119999999999999,0.07229849662600248,20.743829953902654,246.48251048615145,PER (3),-0.10452217332757574,18.086849734572585,PBR (3),-0.06425145265096888,0.0003277830747603038,0.0015734596529343315,-0.0022816361774109575,-0.007496353348064246,-0.010514461457964107,-0.06281750603698016,0.0025704496575313807,0.01244155546718993,-0.0006384951374723506,-0.0021051923141661884,-0.013440474702947526,-0.0791803678726884,0.22306355756687268,0.09740405355576082,0.2907964115864259,0.18936145168311327,0.45932896442221005,0.13210623229398513,0.22299046506659093,0.09725103297916192,0.291461420507776,0.1907916936344729,0.4642098813278377,0.14096105416497237,0.22249165397111903,0.0962070877373399,0.29098220230769034,0.18976093494488824,0.4655866702862216,0.14346591632585898
,TSM,Taiwan Semiconductor Manufacturing ADR,NYSE,반도체,45627,1987,292.19,0.014161257852903342,0,1192265,0.2914,0.43766949717689946,56.06727160311162,44.8833511550273,PER (2),-0.2050592015758187,15.607252170407657,PBR (2),-0.03914719794327404,0.00429784416975589,0.009478730863546654,-0.0010322623577131334,-0.0026469961271705688,0.005603174310361413,0.008667891900164183,0.00429784416975589,0.009478730863546654,0.0007430702058099932,0.0019103745811319204,0.006820147407646914,0.010554682844697664,0.19770115698255478,0.21279147378611113,0.19355030486460215,0.1727966740910461,0.488324674231822,0.9833126907347063,0.19685510441973772,0.21079341969303422,0.19375030601229404,0.17325528014660602,0.4856037517649177,0.9748626863519043,0.19685510441973772,0.21079341969303422,0.19340659018982478,0.17246719714154782,0.48501678824083605,0.9730425353793765
,BRK.A,Berkshire Hathaway Class A,NYSE,"상사,자본재",45627,1998,750583.17,0.007997889200257013,0,1077247,0.0688,0.12372301021932794,98.41401265403533,21.622086006812108,PER (4),0.08342592732773624,1.5852373079391806,PBR (5),0.009705291681006756,0,0,0,0,0,0,0,0,0,0,0,0,0.06835112546206709,0.01648960368551662,0.19403731115228243,-0.03910948762792309,0.035414405838113595,-0.18084673910529753,0.06835112546206709,0.01648960368551662,0.19403731115228243,-0.03910948762792309,0.035414405838113595,-0.18084673910529753,0.06835112546206709,0.01648960368551662,0.19403731115228243,-0.03910948762792309,0.035414405838113595,-0.18084673910529753
,BRK.B,Berkshire Hathaway Class B,NYSE,"상사,자본재",45627,1998,498.75,0.005706565575092748,0,1077247,0.0345,0.053714812694404174,98.41401265403533,6.314805380399031,PER (2),0.2859240047358025,0.46299960002984253,PBR (3),-0.148506482703738,0,0,0,0,0,0,0,0,0,0,0.000767379383862889,0.00024040387241301944,0.057566659575932155,-0.007291670877156204,0.06185865047902394,-0.26921807172068596,-0.6363895486613849,-0.928728342535087,0.057566659575932155,-0.007291670877156204,0.06185865047902394,-0.26921807172068596,-0.6363895486613849,-0.928728342535087,0.057566659575932155,-0.007291670877156204,0.06185865047902394,-0.26921807172068596,-0.6368782759203563,-0.928951666112905
,JPM,JPMorgan Chase,NYSE,은행,45627,1968,310.03,0.008063729474881987,0,852506.2,0.1629,0.4605553529301665,,15.737573575915393,PER (5),-0.0007889793069592033,2.496465211457724,PBR (5),0.002596470464949263,0.00716121940784395,0.03952642814424333,,,0.002619866651325697,0.019623183389953013,0.01910642734587615,0.11136741815339034,,,0.016552116774119555,0.1360936807796595,0.07101520544424218,0.02978365019935586,#N/A OP (7),#N/A OP (3),0.14021867537466712,0.04052927894101542,0.0705102659592029,0.028651171719150482,#N/A OP (7),#N/A OP (3),0.1398522810474391,0.039749271692967256,0.06968379703893303,0.026799103260417102,#N/A OP (7),#N/A OP (3),0.1379355500430521,0.03567424027321555
,ORCL,Oracle,NYSE,소프트웨어,45778,2005,286.14,-0.009141907334302868,0,815725.8,0.5213,0.41572563323987394,33.82380513560926,54.71383520014838,PER (5),0.2986906052729261,30.8940689248016,PBR (2),-0.12431777424031742,0.0028286141208937222,0.004358436120413599,0.002985506019420536,0.003733077280303327,-0.0031554006183624975,-0.003281540376779557,0.33359143317878465,0.6019160239356907,0.15535360379238725,0.19883856503647024,0.11917621088177527,0.1233184705062621,0.16813336756505076,0.27915788476410563,0.1712774555824992,0.37551946879288894,0.13733043453570573,0.3716482836244277,0.16765912459771698,0.27794647281743656,0.17076762780177485,0.37412283932137574,0.1377651387396737,0.37287187774661884,0.12607562060014402,0.1742649930414283,0.14824678351310802,0.3132360600874273,0.12270671338475465,0.3308485468568247
,WMT,Walmart,NYSE,필수소비재,45658,1969,102.07,0.0036381514257619596,0,813788.9,0.22039999999999998,0.044961159013205035,3.9179923410279756,39.8945410816206,PER (5),-0.02243222049447191,8.499801582830221,PBR (5),-0.017363978863558338,-0.0003307157305579332,-0.000830375535634919,2.9736105168255985e-05,0.00011757142884354336,0,0,-0.002245578853470496,-0.005622354136175671,0.003255742146714755,0.01299284092892217,0.004452123074814566,0.010662787936656494,0.04784064966826982,0.0442859112272044,0.14819755387566844,0.08245774949919375,0.1094998247208091,0.10707464244416992,0.04785647655787659,0.04432271572601618,0.14819314718865842,0.08244805596344876,0.1094998247208091,0.10707464244416992,0.04794832140487602,0.04453631013470023,0.14771662662858323,0.08140013055134661,0.10901447884405858,0.1059449736571095
,0700.HK,Tencent Holdings,Hongkong,소프트웨어,45627,2004,HK$ 673.50,-0.0044345898004434225,0,795805.9582562204,0.205,0.36573913398707325,-12.894924322128254,23.52996573245138,PER (4),-0.013754612634002794,5.051203319801865,PBR (4),-0.003338844286227216,0.0037795572147690444,0.007314965423670933,0.004009512710385694,0.00507531889485611,0.003064657976351398,0.004233522243577597,0.0032570957847618343,0.00630089956223019,0.0014717788133167184,0.0018619917960399125,0.002680247171120763,0.0037020482966739136,0.08674639466339616,0.10687255450856387,0.08149789701532842,0.16147672120658157,0.10853231101790879,0.19837096017547026,0.08641976621250902,0.10609646255341186,0.0811724351050418,0.16066131380495488,0.108200712840256,0.19753469266021498,0.08646477062346807,0.10620337769255349,0.08137812641300635,0.16117661167792377,0.10824219518048041,0.19763928997864896
,LLY,Eli Lilly,NYSE,건강관리,45627,1901,839.87,0.024419101055070946,0,794900.6,0.8025,0.44866887607097083,130.2466489095847,41.238363136106216,PER (3),-0.1254025474169569,31.865379260939875,PBR (3),0.013449288731489872,-0.0001996917696171878,-0.0003998074547092333,0.0007141306172776348,0.0012547423334965141,0.001101031171434503,0.0017403230738622815,-0.0031184378550868697,-0.006227233432295979,-0.004263480304050633,-0.007468745572733872,-0.004184096750850883,-0.0065982449459081865,0.19252500115398233,0.23170460883984423,0.3089487717618672,0.4568357554895003,0.27163698661198443,0.4608926787612988,0.19256345449097323,0.2317972831216176,0.3087282994308236,0.45626326265862327,0.2713382347575144,0.460091970089653,0.1931272565015057,0.23315652897201686,0.3102716086542708,0.46027342056156656,0.27277831748387127,0.46395396063720734
,V,Visa Class A,NYSE,소프트웨어,45536,2007,349.84,0.011244399479693579,0,674002.1,0.6313,0.6811398307492997,54.024423273257696,30.28565805793068,PER (3),-0.006416795310865475,17.406763445204355,PBR (5),-0.007596154777402719,0,0,0,0,0,0,-0.0019032150146910897,-0.004992782423736034,-0.0035365231052357717,-0.00874504378098698,-0.0020516391279058075,-0.0055170590712849184,0.12093673037875059,0.10580085567183102,0.1309719076652187,0.12199799266447824,0.16786923503769294,0.14196251501601062,0.12093673037875059,0.10580085567183102,0.1309719076652187,0.12199799266447824,0.16786923503769294,0.14196251501601062,0.12116733787548536,0.10633174694908355,0.13143673672151113,0.12307428265460633,0.1682143501803983,0.14275007561561234
,MA,Mastercard Class A,NYSE,소프트웨어,45627,2001,580.45,0.005404188245890618,0,524733.7,1.5916,0.5900582272300092,78.39235331852007,36.44241994336559,PER (3),-0.019211574274433207,59.621943285455316,PBR (4),-0.05232253226909356,5.340222653655597e-05,0.00013986747009887994,7.988535879953579e-05,0.000195563029842622,-0.0003961645540027938,-0.0010475970558820637,0,0,-0.00011979361411178537,-0.00029318121770244656,0.0011913043399092514,0.0031579257156776506,0.15066097472017642,0.1320622359322142,0.17135953467152987,0.1620490907658335,0.19463462647019883,0.16777980084941455,0.1506529295183059,0.13204376730453898,0.17134584664709165,0.16201740615099935,0.19471176436948937,0.16795575079947053,0.15066097472017642,0.1320622359322142,0.17138006490889202,0.16209661444864298,0.19440303329294542,0.16725163261778178
,NFLX,Netflix,NASDAQ,소프트웨어,45627,1997,1153.32,-0.007922376196743297,0,490076.1,0.45,0.32223280498001217,-36.89721221342549,46.0824398408757,PER (3),0.005014772168926429,16.834223234464968,PBR (4),-0.05654288503471405,0,0,7.777100186216308e-05,0.00017903367159343458,0,0,2.3053766438801542e-05,5.098781820652437e-05,0.0019108465274006038,0.004408398340966578,0.002517502755670101,0.006802138548065351,0.12336252915265837,0.13104035998531202,0.2306667219117147,0.23456149897783052,0.30442758994644,0.25364209256486203,0.12336252915265837,0.13104035998531202,0.23064878412469503,0.234519512088521,0.30442758994644,0.25364209256486203,0.12335968524728672,0.13103367886391518,0.23022679384218678,0.23353199691008947,0.30366311721206324,0.251928440409002
,XOM,Exxon Mobil,NYSE,에너지,45627,1882,113.26,0.017701500584059726,0,482855.3,0.1153,0.12794510955959248,47.96779419275955,16.50859683185011,PER (5),-0.02604148484660118,1.8649772630850732,PBR (3),0.053659470669532805,-0.0006030296675220908,-0.02610252591550437,,0.006285898025649714,,0.005515792641284335,-0.010385374548800964,-0.3180689324820166,,-0.012901393638367217,,-0.0518144614444902,0.09822295863536684,0.004720538428044587,#N/A OP (7),0.036406968502905916,#N/A EPS (7),0.06797831929256434,0.09828222573327411,0.004847058908826199,#N/A OP (7),0.03617954755635254,#N/A EPS (7),0.06760542180446436,0.09925374596255956,0.006922310264035741,#N/A OP (7),0.036882808129067385,#N/A EPS (7),0.07169305639919826
,JNJ,Johnson & Johnson,NYSE,건강관리,45627,1887,188.64,0.014302613184213442,0,454309,0.3267,0.3311078795310858,68.62086021076007,19.289864311770945,PER (3),-0.050637253188757,5.899684607906898,PBR (4),-0.02544957953220761,0.010533182470965647,0.01613777474528363,0.0027888201856503592,0.003027189369652011,0.0011003296771733412,0.0012529006359511138,0.016368208229688375,0.025151882866207752,0.010979195273008478,0.011919451921981475,0.008893138380797591,0.010131564874719386,0.031218521634433446,0.04860453039678546,0.11101845387090538,0.27357699447187345,0.1197258665500704,0.280614270507688,0.0308931187772554,0.04783261837595715,0.11070970441249244,0.27275132456160206,0.11959427342180441,0.2802631286555618,0.030715759683992785,0.047412028606817494,0.10981279772124841,0.27035451680690303,0.11867051325398247,0.2777997245759674
,9988.HK,Alibaba Group Holding,Hongkong,소매(유통),45717,1999,HK$ 185.10,0.010922992900054718,0,451517.5817396669,0.1244,0.1476412667992707,31.395918833127887,24.84797940538339,PER (4),-0.08638737364157023,2.9947191642383864,PBR (4),-0.09797615534988358,0.01724760418853739,0.03681098632966507,0.026233263329747892,0.04680854227961627,0.0640472951079505,0.05646871958873253,0.024880072098224713,0.05353686798626791,0.019187467932738497,0.034070296291585936,0.15498335854028533,0.1348237129920851,0.07671828714492844,0.08616777392588697,0.120922287754713,0.16772494548723635,0.06352197826393606,0.18563110149668396,0.07541751568550209,0.0831084692022052,0.11783119109038119,0.16022504470777887,0.05969845377736859,0.17570903714872635,0.07485586775813097,0.08178904464025848,0.11864577573739682,0.16219878482994493,0.0549981762024846,0.16357703788833206
,ABBV,AbbVie,NYSE,건강관리,45627,2012,233.91,-0.011202231991883638,0,413215.7,4.3661,0.4753025070820248,76.84688796986174,25.471943479762825,PER (2),0.05901438435766848,84.99475107321896,PBR (5),-0.09905924238690944,0,0,0,0,-0.0004054056968640691,-0.0004501045228675869,0.006092853284260817,0.011666249840820292,0.000815437917183096,0.0007838859038676809,0.0032631037268758194,0.003622377340313594,0.06475230826589873,0.08049886768952749,0.17550828597022378,0.5682781137351982,0.28609528012375607,0.877994594867919,0.06475230826589873,0.08049886768952749,0.17550828597022378,0.5682781137351982,0.28621131182007487,0.8783899621627299,0.06436017118551547,0.07957057745298265,0.1753652864662815,0.5678329974527441,0.28516475793935053,0.8748256462701448
,PLTR,Palantir Technologies Class A,NYSE,소프트웨어,45627,2003,173.07,-0.0747393744987972,0,410407.4,0.24710000000000001,0.4456586277671895,59.07807938286112,331.0901153924616,PER (4),0.02929462889404766,65.4227200160446,PBR (5),0.044757585692184465,0,0,,0,,0,0.0051046113944166055,0.010437589645956332,,0.02575698667991343,,0,0.31893527733085697,0.3834690746385929,#N/A OP (7),1.2263689002365552,#N/A EPS (7),0.832922434615989,0.31893527733085697,0.3834690746385929,#N/A OP (7),1.2263689002365552,#N/A EPS (7),0.832922434615989,0.3173155049884678,0.37950792663300986,#N/A OP (7),1.1955745036706658,#N/A EPS (7),0.832922434615989
,COST,Costco Wholesale,NASDAQ,소매(유통),45870,1987,915.38,-0.0015161927200934011,0,405730.3,0.2776,0.039088478919137526,2.3094947512665165,49.46385682568988,PER (4),0.018285546005633035,13.486085263479309,PBR (4),-0.044937085753689376,-0.002667645997771307,,0.0018842816937448598,,0.0005512273401402639,,-0.15450173857987276,-0.0600048825423638,-0.12617315645771113,-0.011045307753576745,-0.13855052697663492,0.03609238894732179,0.08118298359251688,0.07126395335984187,0.11315106988075954,0.11015337977021236,0.11790511857516961,0.10530684863843762,0.08140013032439482,#N/A Sales (3),0.11293826238043274,#N/A OP (3),0.11784016185618792,#N/A EPS (3),0.09601791901518428,0.07581311012825936,0.12948912100487972,0.11138364642367746,0.13686829264793302,0.1016384733271038
,005930.KS,삼성전자,KOSPI,반도체,45627,1969,"₩ 89,000",0.03488372093023262,0,401147.6481455165,0.095,0.13054022684459105,97.05986358185469,19.12319206984838,PER (3),0.12679926757595217,1.4527209305648718,PBR (3),0.023042908848501353,0.03010168617859011,0.06783968040173512,0.0843214447394195,0.0690543557582027,0.030594886891323607,0.05702432779153893,0.12008829548012338,0.30266153218544944,0.587387954339198,0.4374696175754087,0.20081961830355957,0.4320995455645541,0.06545424418096889,0.07049832547101201,0.053303989183710744,0.16520952886883303,0.08504293614135239,0.11170406061788339,0.0635415367814678,0.06601957837387128,0.04915884440201271,0.15453800639693563,0.08251829814319676,0.1056778521373002,0.0584366825768071,0.054118682197315186,0.03357968607359142,0.11493079704007465,0.0708207418042483,0.07800020673412619
,ASML,ASML Holding NV ADR,Nasdaq,반도체,45627,1994,1032.22,0.001989962821670188,0,400160.2,0.47,0.33890038050001275,187.42850715246823,38.573600533186536,PER (3),0.019252227062664495,18.94124480051205,PBR (3),0.042302644133281,0.0044360057973250495,0.012084135808986164,0.004002938722797454,0.00998937282971275,0.002828462061940658,0.00683340653188637,0.007576769592388806,0.02074580324029319,0.014250912857873553,0.036073651744839196,0.004014138793588247,0.009712886755405735,0.157687013277888,0.13315849284758,0.19474734742688177,0.1809891396004144,0.20519477803767647,0.19766306183300122,0.15699060205703744,0.13156860001677906,0.19397089382489446,0.17919905344482245,0.20461602936136292,0.19632151709572943,0.15650123944568478,0.13045215804451682,0.19201101518177446,0.17468752274089083,0.20437439086688175,0.19576165108496174
,HD,Home Depot,NYSE,소매(유통),45658,1978,395.06,0.00012657907394753032,0,393237.4,1.2196,0.135332958676409,35.104119770651934,26.350641898201165,PER (4),0.026790069338833877,36.05969578728485,PBR (1),0.5370714316830711,0,0,0,0,0,0,0.008819014058651284,0.02349289029380828,0.0038025868769925456,0.008255579214286072,-0.001464736344658527,-0.003339044489891071,0.044376563650583394,0.039231342795686366,0.04450817033985766,0.048212680321750516,0.058106058943896643,0.0594416214432502,0.044376563650583394,0.039231342795686366,0.04450817033985766,0.048212680321750516,0.058106058943896643,0.0594416214432502,0.043988627327759114,0.038330840563459555,0.0443395652907515,0.0478179157305747,0.058191293846936956,0.05964076460969309
,BAC,Bank of America,NYSE,은행,45627,1998,50.64,0.0031695721077655836,0,375087.8,0.1085,0.3751051258039688,,14.07785029969347,PER (4),-0.017381648147731577,1.3461694105480202,PBR (5),-0.00283747366813325,0.011548998250395612,0.023471057804238284,,,0.004638883376302354,0.010752427718035302,0.011573791134610267,0.023522020625715526,,,0.00698072396752849,0.016227173071977127,0.05124757295468424,0.06000568598167664,#N/A OP (7),#N/A OP (3),0.1461893805210776,0.14826927855179836,0.05066247215243505,0.05862958754340669,#N/A OP (7),#N/A OP (3),0.1455143563921965,0.14669198360131006,0.05066123045477828,0.058626668281150436,#N/A OP (7),#N/A OP (3),0.1451759473062085,0.14590170631197713
,PG,Procter & Gamble,NYSE,필수소비재,45809,1905,152.27,0.001446892469582295,0,356385.7,0.3091,0.24496256759016982,-8.056847292824337,22.842026450944743,PER (3),-0.03155327994298607,6.6671915139677145,PBR (3),-0.03145937694313217,-0.00574193661395645,-0.011848072530057695,-0.006029934803846645,-0.010159003897720528,-0.007352935391646441,-0.014052756097745561,-0.013035738225387406,-0.026693662222496865,-0.011546162545453455,-0.019381818624940348,-0.010983070607557509,-0.02092335644929646,0.028534300585267985,0.03218583712988731,0.04294856756419962,0.060226434426334845,0.05175395358864695,0.06347411714027844,0.028699088934809963,0.03257174958135812,0.043209115714892284,0.060844554492580034,0.052137315903982795,0.06437881695277722,0.028911179148434253,0.033068558048622264,0.043450251227513274,0.06141680377767734,0.05232868321115558,0.06483059069827693
,1398.HK,Industrial and Commercial Bank of China H,Hongkong,은행,45627,1985,HK$ 5.70,-0.005235602094240899,0,340420.2652683529,0.0885,0.6155659566273015,,5.245523187108668,PER (5),0.004889499446105061,0.47992418319569885,PBR (4),0.018406754791933988,0.08836610422281466,0.030687765609143536,,,0.05474308616938551,0.1394849343506401,-0.1159267049230753,-0.04590317665650278,,,0,0,0.0037167794928919607,0.02412520153775958,#N/A OP (7),#N/A OP (3),0.024615384074523666,0.024325586145466243,0.0034150084961953636,0.023406896193728873,#N/A OP (7),#N/A OP (3),0.023337800832543765,0.02134787868812737,0.004204153109916704,0.02528590489717409,#N/A OP (7),#N/A OP (3),0.024615384074523666,0.024325586145466243
,UNH,UnitedHealth Group,NYSE,건강관리,45627,2015,360.2,0.018319574804930294,0,326223.6,0.1632,0.05136729000935207,,22.373436753863114,PER (3),-0.05457693835355559,3.3481654352141743,PBR (1),0.0765805257923391,0,0,0,0,0,0,-0.0003617363679555934,-0.0011416556337931043,0.01734942306130014,0.02631680997340422,0.017448800573359905,0.015908191339867973,0.0963528103908398,0.06943398763545419,0.029821960895057224,0.04703624485607606,0.03755728168889491,0.10188287732449211,0.0963528103908398,0.06943398763545419,0.029821960895057224,0.04703624485607606,0.03755728168889491,0.10188287732449211,0.0963876773191489,0.06951334794075457,0.0293133904822201,0.04583014172523877,0.03691319078437202,0.10028748482687212
