Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
,NOC,Northrop Grumman,NYSE,"상사,자본재",45627,2010,609.54,0.007487479545792652,0,87275.76,0.2539,0.10924360761113797,54.18079953447282,23.555826607168648,PER (4),-0.13320018924427124,5.6305383722560824,PBR (5),0.005453280760014723,4305,3567,2901,3875,4388,4733,4862,5178,3189,7005,4896,2056,4174,3652,4059,4327
,SNPS,Synopsys,NASDAQ,소프트웨어,45566,1987,469.17,-0.0041919154400449354,0,87147.7,0.0074,0.37951979663433966,99.82895345089014,37.71463022508039,PER (2),0.04548682144441307,2.666799295174217,PBR (1),-0.001198765852353123,991,1493,1739,1703,1407,1331,2515,3240,664,758,985,1230,2263,2058,2563,3188
,MCO,Moody's,NYSE,"상사,자본재",45627,2000,485.04,0.005952257502540581,0,87016.18,0.628,0.4705740866520024,97.68555079733795,36.05527773871435,PER (3),0.024188552035346866,21.48730346041797,PBR (3),-0.05138553234731125,2146,2005,1474,2151,2838,2428,3076,3348,1778,2214,1374,1607,2058,2492,2749,3066
,SHW,Sherwin Williams,NYSE,"건설,건축관련",45627,1884,346.6,0.007851119511486093,0,86418.93,0.6481,0.17765721049405397,42.58858522013143,31.00280421227369,PER (3),-0.05504463863226461,19.640128331699074,PBR (2),-0.010167721966846788,3409,2245,1920,3522,3153,3209,3505,3906,2030,1864,2020,2389,2681,2787,3093,3445
,RCL,Royal Caribbean Group,NYSE,"호텔,레저서비스",45627,1985,314.05,-0.018930992471338004,0,85304.66,0.4249,0.284057857894045,-4.672063128469285,21.289695307374995,PER (5),0.009468720122095542,8.334377916350713,PBR (5),0.01638755077447729,-3732,-1878,482,4477,5265,6434,7338,8237,-5797,-5260,-2156,1697,2878,4299,4959,5644
,601899.SS,Zijin Mining Group Company Limited,Shanghai,"비철,목재등",45627,2000,CN¥ 29.44,,0,85142.90349768227,0.26,0.18316169216652545,56.88489135423035,18.468901209592612,PER (3),0.040354947730889545,4.63840859552815,PBR (5),0.03767530101300909,14268,26072,28679,36860,48860,62325,72774,80159,6509,15673,20042,21119,32051,45079,51515,55638
,RBLX,Roblox Class A,NYSE,소프트웨어,45627,2004,122.69,-0.08097378277153555,0,85054.43,-2.3484,-0.14395452560440425,53.30261147014493,-75.68189730784385,0xf,,167.3560693386498,PBR (3),0.02195047270031214,524,659,369,458,822,1192,1919,2349,-253,-492,-924,-1152,-935,-1138,-860,-654
,0386.HK,China Petroleum and Chemical H,Hongkong,에너지,45627,2000,HK$ 4.06,-0.007334963325183463,0,84847.76629652479,0.0587,0.024515572956901866,11.553202885580202,10.203051567597074,PER (4),0.04707090681517001,0.5467505118793379,PBR (3),0.041429546436834164,189610,271368,135531,178630,161972,191702,193828,228630,37628,86741,77112,64505,53071,47585,56158,63973
,MMM,3M,NYSE,"상사,자본재",45627,1929,158.66,-0.0008816120906801617,0,84507.03,0.8722,0.2389261268356927,84.83066001088454,20.193207439279806,PER (5),0.00814814973938116,19.78949993548211,PBR (5),0.023771336548479516,8113,7454,5591,6680,1819,4376,5568,5447,5449,5921,5777,-6995,4173,4292,4562,4874
,CNI,Canadian National Railway,NYSE,운송,45627,1995,96.38,0.02021805864295545,0,83948.66,0.2364,0.39150159883540087,21.90868767747127,18.007238994230466,PER (2),0.030125581564186987,3.931917010402194,PBR (2),-0.03199458122118615,4604,5563,5126,5163,4892,5002,5359,5741,2660,3904,3935,4169,3248,3380,3614,3861
,6098.T,Recruit Holdings,Tokyo,"상사,자본재",45717,1963,"JP¥ 7,882.00",,0,83605.2330439501,0.2747,0.16582930207030352,48.975062528775986,27.055444830213894,PER (2),0.0813797239225158,7.253082176064943,PBR (4),0.019317653201924356,286596,439610,438192,535362,610363,573963,615362,678379,131394,296834,269799,353654,408504,449288,506047,584325
,3690.HK,Meituan,Hongkong,소매(유통),45627,2015,HK$ 106.10,0.002835538752362865,0,83096.05696072383,0.11699999999999999,0.05157814564326271,-6.362397335823129,287.8533201843384,PER (4),-0.13468994987059812,3.2110288141987993,PBR (2),-0.21813329741012355,9536,-4834,13302,44827,61972,15926,50736,93021,5298,-28367,-7794,15328,38831,2666,32893,51661
,CI,Cigna,NYSE,건강관리,45627,2018,311,0.047208566233416294,0,83014.63,0.1807,0.03656203232542077,26.910300547279583,12.175571936906552,PER (3),-0.09323612460200692,2.0200193096126253,PBR (4),-0.0009178066830910492,10350,7191,8656,11813,10363,10374,11513,11949,8458,5370,6704,5164,3434,7788,8299,8972
,RACE,Ferrari,NYSE,자동차,45627,2015,501.15,-0.005832291852645333,0,82785.95,0.3982,0.3016181849813583,109.37988764082837,49.18755980660688,PER (3),0.06804678895001759,20.101982895422502,PBR (3),-0.06317218243399747,957,1517,1478,1856,2084,2725,2822,3128,694,982,982,1354,1646,1860,2157,2369
,601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",Shanghai,보험,45627,1988,CN¥ 55.11,,0,82522.29105211406,0.134,0.40116083429521743,,7.630251847082857,PER (3),-0.04770647774316916,0.9893886871432244,PBR (2),0.041461775940236034,312075,90116,476776,360403,382474,175872,,,143099,101618,111008,85665,126607,127796,142582,154494
,MDLZ,Mondelez International Class A,NASDAQ,필수소비재,45627,2000,62.67,0.014405956620265448,0,81091.56,0.16399999999999998,0.143908798450823,-4.952695851954729,20.325889389995186,PER (2),0.046377832174784306,3.1550552063518635,PBR (3),-0.006281824771066646,3964,4141,3908,4714,4910,4959,5378,5915,3555,4300,2717,4959,4611,3917,4218,4545
,8411.T,Mizuho Financial Group,Tokyo,은행,45717,2001,"JP¥ 4,800.00",,0,81058.55432718394,0.1032,0.4225860531824172,,12.23330708544862,PER (5),0.05732991231189466,1.1118618696282936,PBR (5),0.029501731137308917,16613235,4917185,8867246,1884978,-3820800,,,,471020,530481,555528,678995,885434,1057270,1136556,1191089
,601658.SS,"Postal Savings Bank of China Co., Ltd.",Shanghai,은행,45627,2007,CN¥ 5.75,,0,80962.71948307347,0.081,0.34805415882026863,,7.654096060943114,PER (5),-0.019962092068743442,0.6694431383257803,PBR (4),0.04092227533649018,161772,109557,474914,263337,397276,218566,223051,229025,64199,76170,85224,86270,86479,83923,86562,89461
,CVNA,Carvana Class A,NYSE,소매(유통),45627,2016,375.72,-0.04811127156646644,0,80856.23,0.45990000000000003,0.10277871182176958,57.113743674084425,91.71924275798338,PER (4),-0.054645460694247805,33.81009651440226,PBR (2),-0.014590712601995182,-608,-2594,-1324,803,918,817,1283,1624,-171,-135,-1587,450,210,783,1209,1637
,8766.T,Tokio Marine Holdings,Tokyo,보험,45717,1879,"JP¥ 6,150.00",,0,80670.78133478026,0.19030000000000002,0.15297113725547484,,11.574044218379871,PER (2),-0.03156203590587847,2.296876081676584,PBR (5),0.011839683557966385,1180622,1097945,1007711,1072123,1345081,,,,161802,420484,374605,695808,1055276,995573,994515,954706
,CRH,CRH Public Limited,NYSE,"건설,건축관련",45627,1949,119.96,-0.0097407957734853,0,80455.72,0.165,0.15141926200208972,61.65273165164594,21.78652752285383,PER (5),0.017586526055760388,3.4585983253440573,PBR (5),0.01723480157178159,3938,4210,3800,5017,4989,6091,6216,6837,1122,2630,3862,3178,3492,3781,4159,4546
,TRP,TC Energy,NYSE,에너지,45627,2003,55.11,0.0152910832719233,0,79862.54,0.1352,0.5146914499178095,17.0314905194776,20.57533440164229,PER (2),0.13896121791543248,2.133054037234722,PBR (4),-0.005955400123624832,5270,5498,4902,5387,5620,5398,5831,5859,3447,1560,575,2166,3431,2754,2975,2993
,SNOW,Snowflake Class A,NYSE,소프트웨어,45658,2012,235.09,-0.022657354286189313,0,79648.49,0.0052,0.10531764514831315,81.93965615319519,#N/A PER (Oct-25),0xf,,29.40014539647922,PBR (5),-0.0382680603048996,-45,110,546,848,960,1172,1519,2033,-539,-680,-797,-836,-1286,442,608,884
,AJG,Arthur J Gallagher,NYSE,보험,45627,1972,310.48,0.005863867560825575,0,79595.59,0.12619999999999998,0.2675016392253791,121.33905122835012,30.53472977305934,PER (3),-0.09503264481726847,3.350981307025814,PBR (2),0.04209331219461654,1807,1392,1390,2032,2583,2149,3238,4042,819,907,1114,970,1463,2871,3557,4052
,4519.T,Chugai Pharmaceutical,Tokyo,건강관리,45627,1943,"JP¥ 6,979.00",,0,79477.37018448183,0.2271,0.4971299472462448,171.2830448510426,26.796791189989523,PER (3),0.03687704725473373,5.858507955023737,PBR (3),0.032108866773615796,205036,279626,244112,409924,447600,453122,484447,530840,214733,302995,374429,325472,387317,432658,468085,516389
,ELV,Elevance Health,NYSE,건강관리,45627,2001,350.5,0.03015518457559363,0,78924.99,0.1416,0.048398741295986356,,12.02681387274283,PER (2),-0.011291590923381833,1.7831880549100114,PBR (2),0.0027299277844488046,10688,8364,8399,8061,5742,6160,8068,9125,4572,6158,5894,5987,5980,6819,6975,7697
,WMB,Williams,NYSE,에너지,45627,1987,64.48,0.006556353418670113,0,78741.52,0.1894,0.419179568168585,21.077104201911794,31.445877518939287,PER (3),-0.1081081324841725,6.295860728025912,PBR (5),0.0009317532632611147,3496,3945,4889,5938,4974,5767,6251,6701,211,1517,2049,3179,2225,2623,2943,3335
,000333.SZ,"Midea Group Co., Ltd.",Shenzhen,"화장품,의류,완구",45627,2000,CN¥ 72.66,-0.014512410145124166,0,78606.88298918388,0.1932,0.09989211336948287,28.373547897050827,12.68810340344976,PER (2),0.016522229508768582,2.414043195132266,PBR (2),-0.0558618645290575,29557,35092,34658,57903,60512,53190,59484,64136,27223,28574,29554,33720,38537,43767,47379,51628
,ECL,Ecolab,NYSE,화학,45627,1924,276.59,0.009452554744525443,0,78447.81,0.21660000000000001,0.18929552716415632,65.33259019488398,36.86345863169531,PER (3),-0.0409774020817365,8.239417081404676,PBR (3),0.06710922213432768,1860,2062,1788,2412,2814,2901,3217,3474,-1205,1130,1092,1372,2112,2144,2407,2726
,AON,Aon Class A,NYSE,보험,45627,2017,363.81,0.0085382418983726,0,78447.11,0.4114,0.3080257139869339,328.38506522717046,22.595383713748785,PER (2),0.03532787141665161,9.815252535920408,PBR (2),-0.22028974956279035,2783,2182,3219,3435,3035,3780,4454,4867,1969,1255,2589,2564,2654,3622,4075,4459
,9633.HK,Nongfu Spring H,Hongkong,필수소비재,45627,1996,HK$ 53.75,-0.007386888273314796,0,78269.08544108576,0.3975,0.3620936210382635,30.402969107196167,38.640738219302776,PER (2),0.004193498966726272,15.234774955504614,PBR (2),0.06262870782542329,9484,13739,14036,19143,11953,21588,22141,26658,5938,8631,9903,13363,13147,15906,18175,20468
,PNC,PNC Financial Services Group,NYSE,은행,45627,1983,198.46,0.0015139281388776293,0,78155.02,0.1192,0.40708611927323807,,13.01471576464391,PER (4),-0.0650347870227076,1.4610580654183896,PBR (4),0.023508277000623412,4659,7214,9083,10111,7880,6360,,,7517,5674,6041,5578,5889,6170,6801,7348
,EQIX,Equinix REIT,NASDAQ,은행,45627,1998,778.74,0.007947191302096757,0,76210.6,0.1151,0.22310668744287546,77.2611615198899,57.777751075150896,PER (1),0.19449557732377287,5.412300904981899,PBR (1),0.027002069256527372,2310,2547,2963,3217,3249,3661,4260,4516,370,500,704,969,815,1445,1542,1624
,EMR,Emerson Electric,NYSE,기계,45536,1890,134.76,0.012852311161217322,0,75842.93,0.1674,0.25784545074299214,119.39889581071898,22.302125618497204,PER (3),0.13902582321231893,3.6722469920237377,PBR (3),-0.03741887496101237,3083,3575,2922,637,3332,3414,4069,4467,1965,2303,3231,13219,1968,3398,3660,3927
,ITW,Illinois Tool,NYSE,"상사,자본재",45627,1961,260,-0.0027998312430483896,0,75790,0.9906,0.26799933261920367,98.2527951849566,24.490910104350252,PER (3),-0.022709094000388896,23.9186847119546,PBR (4),-0.018947024042468175,2807,2557,2348,3539,3281,3411,3507,3788,2109,2694,3034,2957,3488,3040,3238,3422
,MFC,Manulife Financial (MFC),NYSE,보험,45627,1999,31.96,0.017510347023240946,0,75523.71,0.1631,1.7115935497899613,,11.78395803441165,PER (4),-0.061573307839800306,1.6012964951544286,PBR (4),0.06486882470784927,14970,18479,12786,15138,19346,13955,,,3977,5313,-1615,4049,4112,5029,5338,5612
,NET,Cloudflare Class A,NYSE,소프트웨어,45627,2009,216.67,-0.03513537584609905,0,75505.51,0.222,0.1391981104679302,47.340334314846196,#N/A PER (Oct-25),0xf,,45.22989633924764,PBR (4),0.026668853461528474,-17,65,124,254,380,540,676,974,-119,-260,-193,-184,-79,317,429,591
,MSI,Motorola Solutions,NYSE,IT하드웨어,45627,1973,452.9,0.010869807825368838,0,75454.91,-0.1625,0.29979875857985677,105.34613835548686,32.811471617763175,PER (3),-0.015335835613679127,29.565196772311392,PBR (1),1.265532319717348,1613,1837,1823,2044,2391,2802,2878,3157,949,1245,1363,1709,1577,2463,2665,2950
,BK,Bank of New York Mellon,NYSE,증권,45627,2007,106.6,0.0020680579056213677,0,75178.67,0.14980000000000002,0.35277494274099275,,15.456246283687051,PER (5),-0.022993281688555633,1.8635353970210717,PBR (5),-0.0034570069406033577,5038,2838,15068,5912,687,6360,,,3617,3759,2556,3302,4530,5131,5377,5709
,USB,US Bancorp,NYSE,은행,45627,1929,48.07,0.0033395950740973124,0,74806.02,0.1288,0.4163725176813131,,11.200146157058857,PER (3),-0.044865480690002624,1.3000987962164658,PBR (3),0.010766799779565295,3716,9870,21119,8447,11273,,,,4959,7963,5825,5429,6299,6886,7431,8119
,ABNB,Airbnb Class A,NASDAQ,소프트웨어,45627,2008,120.22,-0.010453535270392611,0,74709,0.33390000000000003,0.2218468967858448,2.3182819293512864,28.501313344892207,PER (4),-0.01818355062808541,8.380737704698827,PBR (2),-0.08011385555888573,-630,2190,3430,3884,4518,4542,4804,5682,-4585,-352,1893,4792,2648,2668,2948,3430
,MRVL,Marvell Technology,NASDAQ,반도체,45658,2020,86.22,0.0002320185614848036,0,74330.27,0.14980000000000002,0.356877691105587,95.26706396034396,#N/A PER (Oct-25),0xf,,5.100504766582131,PBR (3),0.14747013871364012,817,819,1289,1371,1681,3043,3286,3500,-277,-421,-164,-933,-885,2420,2896,3398
,UPS,United Parcel Service Class B,NYSE,운송,45627,1999,86.78,0.014140469790814736,0,73552.09,0.36200000000000004,0.09597607568742761,18.927174305666394,13.25007062631214,PER (1),0.20784600057540015,4.727726777895269,PBR (1),-0.01300067267322158,10459,15007,14104,10238,10122,8061,9604,10506,1343,12890,11548,6708,5782,5484,5997,6607
,0388.HK,Hong Kong Exchanges and Clearing,Hongkong,증권,45627,1999,HK$ 450.20,-0.002216312056737557,0,73520.46062101584,0.2927,0.7074576631276454,929.4626941685765,36.52250439545695,PER (3),-0.0043616330550820814,10.362648990176044,PBR (4),-0.011138642316355418,14769,12340,14956,11500,12774,14956,19198,20735,11505,12535,10078,11862,13050,16196,16770,17996
,NSC,Norfolk Southern,NYSE,운송,45627,1980,300.15,0.006201810258129381,0,73449.24,0.2041,0.3667482908707131,11.66698803298015,24.291025345199092,PER (3),0.03558861050675577,4.344337277135715,PBR (3),0.047459259104452034,3637,4255,4222,3179,4052,4370,4683,5029,2013,3005,3270,1827,2622,2833,3130,3436
,MAR,Marriott International Class A,NASDAQ,"호텔,레저서비스",45627,1997,267.57,0.00439189189189193,0,72633.98,-0.8287,0.17491003708433892,31.119622330091744,27.46997095841126,PER (3),-0.02296734561821634,-20.36686666375444,PBR (1),-1.5341428445778766,1639,1177,2363,3170,2749,3138,3523,3721,-267,1099,2358,3083,2375,2745,2959,3234
,600028.SS,China Petroleum & Chemical Corporation,Shanghai,에너지,45627,2000,CN¥ 5.29,,0,72251.53392330384,0.0575,0.024471871610587854,13.343006398572161,14.37936182594467,PER (4),0.028474694747942397,0.7749097726183671,PBR (3),0.022983198176062203,168520,225174,116269,161475,149360,173371,184547,212075,33271,71208,67082,60463,50313,44198,51477,58105
,8031.T,Mitsui,Tokyo,"상사,자본재",45717,1876,"JP¥ 3,657.00",,0,72072.00854584917,0.1025,0.03229573713885402,57.88545951165184,12.57872092109264,PER (5),-0.03758829983988987,1.3484286137884864,PBR (5),-0.04366764979539961,772696,806896,1047537,864419,1017518,923494,847148,874148,335458,914722,1130630,1063684,900342,799756,831204,893913
,GLW,Corning,NYSE,디스플레이,45627,1936,83.56,0.012603005332040729,0,71579.06,0.1979,0.20106294666038782,84.54502070110331,42.781989467865046,PER (3),0.03266426015424151,6.156827053105681,PBR (5),0.006017492337529573,2180,3412,2615,2005,1939,2652,3424,4128,512,1906,1316,581,506,2150,2505,2839
,JCI,Johnson Controls International,NYSE,기계,45536,2014,108.79,0.001196392416712877,0,71190.59,0.1834,0.1440506453385865,72.65915276401361,28.762016547631646,PER (3),0.014622684456535584,4.929548887350063,PBR (5),-0.0021156098481653896,2219,2487,1987,2216,2092,2552,3087,3385,631,1637,1532,1849,1705,2449,2757,3131
,AZO,AutoZone,NYSE,소매(유통),45505,1991,4215.08,-0.009081484163236397,0,70244.3,-0.8281000000000001,0.18570526957193112,-15.513797020856288,28.425293751909976,PER (5),0.009779529375132379,-19.482330034568022,0x7,,2720,3519,3211,2941,3004,3225,3659,3699,1733,2170,2430,2528,2662,2468,2579,2947
,SU,Suncor Energy,NYSE,에너지,45627,,41.35,0.0058379956215033335,0,70004.33,0.0729,0.12971023424999067,82.01450052654013,14.06085479837562,PER (4),0.09180236925822904,1.618718269585404,PBR (5),0.005415074276648557,1997,9388,12057,9150,11654,8102,7778,8531,-3225,3287,6979,6148,4393,3555,3118,4729
,RSG,Republic Services,NYSE,"상사,자본재",45627,1996,224.15,0.007098890236779454,0,69983.18,0.1834,0.207535701691261,19.660226543276867,32.97826959257528,PER (4),0.01452088729322143,5.74857144530025,PBR (5),0.013857397760185242,2472,2787,3190,3618,3936,4282,4506,5294,967,1290,1488,1731,2045,2143,2338,2586
,9434.T,Softbank,Tokyo,통신서비스,45717,0,JP¥ 214.30,,0,69576.72124253934,0.19949999999999998,0.15266997310970368,153.91465131103115,18.76827100201625,PER (5),-0.027046604353745507,3.679723377330573,PBR (3),0.0214360520001593,1338949,1215918,1155750,1206678,1400882,1380667,1403117,1443500,491287,517075,531366,489074,526133,558697,603554,636266
,WPM,Wheaton Precious Metals,NYSE,"비철,목재등",45627,1994,109.66,-0.0015478466721297046,0,69446.09,0.1466,0.6401479621532438,3.3529758377493137,50.455054002229346,PER (5),0.04526732965049396,6.178690149526547,PBR (5),0.02127109909529712,765,845,743,751,1028,1559,1543,1660,508,755,669,538,529,1107,1137,1252
,FI,Fiserv,NYSE,"상사,자본재",45627,1992,127.56,0.014312977099236512,0,69340.74,0.2266,0.40985572319329544,88.29593575777277,13.912889039787219,PER (1),0.4960095741706685,2.58943803133431,PBR (3),-0.007878148914057581,4147,4034,4618,5162,6631,6965,7598,8353,958,1334,2530,3068,3131,5589,6144,6791
,VST,Vistra,NYSE,유틸리티,45627,2016,201.99,-0.003256846780162803,0,68438.32,0.5108,0.1942630558419455,28.851968901630634,33.18018274069768,PER (5),-0.027544468326562654,13.516833018347166,PBR (5),-0.01838540171770764,3337,-206,485,5453,4563,5107,5986,6402,636,-1274,-1227,1493,2659,1963,2884,3266
,ADSK,AutoDesk,NASDAQ,소프트웨어,45658,1994,318.9,-0.006263438347200334,0,67925.7,0.5664,0.3710247442054709,45.900278160232084,37.84161983988007,PER (2),-0.022685438019626303,22.442727757886143,PBR (2),0.029010901324444838,1437,1531,2071,1313,1607,2292,2584,3040,1208,497,823,906,1112,2129,2422,2798
,4063.T,Shin Etsu Chemical,Tokyo,화학,45717,1926,"JP¥ 5,031.00",,0,67732.73331524688,0.11960000000000001,0.2771974365663148,151.37269909129478,18.412623927898608,PER (3),0.017272040215392748,2.105662809476191,PBR (2),0.0382312773996627,401174,553592,788012,755183,881933,784634,751286,790862,293733,500118,708239,520140,534021,520143,563324,598752
,CSX,CSX,NASDAQ,운송,45627,1978,36.01,0.012369974697779007,0,67132.62,0.2809,0.3572007197056045,13.128942802285753,21.421878059950547,PER (4),-0.04667190788193276,5.674596875026222,PBR (3),0.01969395777649985,4263,5099,5619,5514,5247,4678,5452,5811,2765,3781,4166,3668,3470,3108,3475,3727
,2914.T,Japan Tobacco,Tokyo,필수소비재,45627,1985,"JP¥ 4,929.00",,0,66861.09603906675,0.1405,0.23480280392622938,152.74674898210492,20.471847854424894,PER (3),0.20893764549641358,2.221714997289529,PBR (5),0.009870453313422178,519833,598909,483799,567014,630011,586720,718900,749360,310254,338491,442715,482288,179239,504916,559881,615420
,9433.T,KDDI,Tokyo,통신서비스,45717,1984,"JP¥ 2,346.00",,0,66635.17478296257,0.1454,0.19282168614445766,482.2363749355403,12.8982301384077,PER (3),0.01711031155506748,1.6315157915874765,PBR (2),0.02530450374703941,1682166,1468649,1078869,1706498,1249042,1535040,1704050,1720425,651496,672486,679113,637874,685678,744660,778723,806339
,000858.SZ,"Wuliangye Yibin  Co., Ltd.",Shenzhen,필수소비재,45627,1998,CN¥ 121.48,-0.0036089238845143923,0,66236.52198342464,0.2213,0.45828526652591256,103.68177606172773,14.633385659683785,PER (1),0.13525102092193841,3.2829687475092864,PBR (1),0.21142758210674772,14698,26775,24431,41742,33940,28379,37720,36787,19955,23377,26691,30211,31853,32347,34102,36700
,PYPL,PayPal Holdings,NASDAQ,"상사,자본재",45627,2015,69.25,0.004642390831278043,0,66159.95,0.252,0.1908468357032663,55.37874395909182,13.807812328551917,PER (1),0.3137785279307248,3.199204044362687,PBR (2),-0.1676867526861303,6219,5797,5813,4843,7450,7137,8054,8371,4202,4169,2419,4246,4147,5081,5294,5732
,002475.SZ,"Luxshare Precision Industry Co., Ltd.",Shenzhen,IT하드웨어,45627,2004,CN¥ 64.69,-0.0016975308641975495,0,65898.70768366344,0.20309999999999997,0.05536502052306554,9.017321414469237,28.54621466107534,PER (3),-0.06136573247594446,5.290199456000056,PBR (2),0.04691640440322686,6873,7285,12728,27605,27117,22439,33815,33317,7225,7071,9163,10953,13366,16945,20851,25231
,FTNT,Fortinet,NASDAQ,소프트웨어,45627,2000,85.79,-0.005794414184725927,0,65737.96,0.6626000000000001,0.32917232644618055,100.21697568066028,34.66715034959407,PER (2),-0.060224313656763506,24.379132308010572,PBR (2),0.13779397828300732,1084,1500,1731,1936,2258,2438,2793,3148,489,607,857,1148,1745,1954,2169,2417
,MNST,Monster Beverage,NASDAQ,필수소비재,45627,2014,67.17,-0.00606688369340036,0,65586.68,0.24780000000000002,0.30167216405473124,75.3354421699187,36.65358830488015,PER (4),-0.04345553273840741,8.872122614098071,PBR (4),0.024790368362468396,1364,1156,888,1718,1929,1886,2085,2339,1410,1377,1192,1631,1509,1871,2087,2290
,TEL,TE Connectivity,NYSE,기계,45536,2009,220.84,-0.0012211116638777275,0,65254.13,0.172,,89.83896368166742,26.097304295223317,PER (5),-0.00239662480033187,#N/A PBR (Oct-25),0xf,,1992,2676,2468,3132,3477,3274,,,-241,2261,2428,1910,3193,2548,2581,2744
,ZTS,Zoetis Class A,NYSE,건강관리,45627,2012,146.42,-0.0004778483172914738,0,64890.93,0.534,0.39307453876312026,131.03918350451758,23.607767447681287,PER (2),-0.11265673942186483,12.705137961626413,PBR (2),0.006347561316943695,2126,2213,1912,2353,2953,3158,3423,3661,1638,2037,2114,2344,2486,2826,3017,3259
,TRV,Travelers Companies,NYSE,보험,45627,1853,284.56,0.016140551349807186,0,64064.09,0.16620000000000001,0.15423757649166095,,12.879978337652496,PER (3),0.024558284788902984,2.034331634792826,PBR (5),0.007094868709319968,6519,7274,6465,7711,9074,4879,,,2697,3662,2842,2991,4999,5127,5784,6000
,REGN,Regeneron Pharmaceuticals,NASDAQ,건강관리,45627,1988,600,0,0,63592.44,0.1448,0.3183539277329051,207.54163211885344,15.395552101448477,PER (3),-0.048556069435397475,2.0424951990060127,PBR (2),-0.11628114699577596,2618,7081,5015,4594,4421,5435,5018,5850,3513,8075,4338,3954,4413,4403,4588,5484
,KMI,Kinder Morgan,NYSE,에너지,45627,2006,28.46,0.00850460666194186,0,63240.33,0.0966,0.31354716084033624,17.077840695768614,22.42396947392217,PER (1),0.3927931350262217,2.056369158745751,PBR (5),0.0031069067052444943,4550,5708,4967,6491,5635,5829,6378,6571,119,1784,2548,2391,2613,2873,3051,3339
,WDAY,Workday Class A,NASDAQ,소프트웨어,45658,2012,236.48,0.018871176217147845,0,63140.16,0.1779,0.3064828896426327,76.0810077563761,37.20880411786807,PER (1),0.9770884228410239,6.664578296046363,PBR (2),-0.0008128491684612493,1268,1651,1657,2149,2461,2830,3379,4148,-282,29,-367,1381,526,2386,2841,3418
,CL,Colgate-Palmolive,NYSE,필수소비재,45627,1923,78,-0.003958625973694341,0,63041.22,2.5989,0.21764720721218128,32.00379190342649,21.411891288484956,PER (2),-0.05343502717166504,80.00109731030386,PBR (2),0.03658575764055394,3719,3325,2556,3745,4107,3649,3778,4094,2695,2166,1785,2300,2889,2983,3123,3274
,IMO,Imperial Oil,NYSE,에너지,45627,1978,90.04,0.00919076440260036,0,62986.84,0.12279999999999999,0.08132183273917831,54.295055224570305,15.307280715129128,PER (4),0.03367706932185888,2.704011634594947,PBR (5),0.008959565147368398,596,4370,8060,2768,4367,4352,3936,5016,-1387,1978,5644,3624,3498,2927,2475,3024
,PWR,Quanta Services,NYSE,"건설,건축관련",45627,1997,421.17,0.0007365869885471721,0,62756.83,0.16190000000000002,0.06670794814187322,65.64861567127326,43.75308907007302,PER (4),-0.026411013126991123,7.98730407482347,PBR (5),0.012332582360389255,1116,582,1130,1576,2081,2061,2293,2735,446,486,491,745,905,1563,1853,2144
,WCN,Waste Connections,NYSE,"상사,자본재",45627,2016,174.42,0.008033289025024537,0,62553.22,0.16329999999999997,0.20793089988289815,14.541606331273815,38.741748297512636,PER (2),-0.05765065938946745,5.320232741837691,PBR (4),0.010490549256921167,1409,1698,2022,2127,2229,2511,2795,3022,205,618,836,763,618,1310,1484,1643
,AEP,American Electric Power,NASDAQ,유틸리티,45627,1925,114.06,0.005288207297726055,0,60998.69,0.111,0.26565692221440806,33.792683734806054,19.540316257367586,PER (4),-0.013208786674616113,2.108703623414452,PBR (5),0.013799818949255638,3833,3840,5288,5012,6804,6655,7443,8059,2200,2488,2307,2208,2967,3158,3366,3811
,HLT,Hilton Worldwide Holdings,NYSE,"호텔,레저서비스",45627,2010,258.43,-0.0018539260746978092,0,60781.12,-0.39039999999999997,0.27297522917268363,35.99680885410755,33.79552646869494,PER (2),-0.005366161656269686,-12.780394362895073,0x7,,708,109,1681,1946,2013,2172,2357,2583,-715,410,1255,1141,1535,1911,2088,2281
,EOG,EOG Resources,NYSE,에너지,45627,1985,110.83,0.0038949275362318847,0,60512.45,0.1827,0.29754234530610274,20.999358117952376,10.986708929907591,PER (5),-0.02166438736352705,1.9866651049784647,PBR (3),-0.05284142790061286,5008,8791,11093,11340,12143,10517,11785,12748,-605,4664,7759,7594,6403,5445,5789,6495
,SPG,Simon Property Group REIT,NYSE,은행,45627,1998,185.23,0.001189124912166939,0,60476.25,1.2445,0.5499258705067575,49.65513488511298,28.1208293523143,PER (5),-0.018470179674893505,26.64139474501959,PBR (3),0.18861835904387214,2327,3637,3767,3931,3815,,,-500,1113,2250,2140,2283,2371,2327,2447,2567
